session,subject,region,target,cell_subset,n_trials,n_neurons_total,n_neurons_sampled,n_sessions,n_subjects,n_mice,n_trials_short,n_trials_long,subset_neuron_limit,subset_available_neurons,subset_bootstrap_multiplier,actual,predicted,value,orientation_idx,orientation_deg
YH21SC_V1_20250512_1451ShortLong,YH21SC,V1,orientation,exc,1859,43,43,1,1,1,934,925,43,43,1.0,ori2,ori2,122.0,,
YH21SC_V1_20250512_1451ShortLong,YH21SC,V1,orientation,exc,1859,43,43,1,1,1,934,925,43,43,1.0,ori2,ori3,162.0,,
YH21SC_V1_20250512_1451ShortLong,YH21SC,V1,orientation,exc,1859,43,43,1,1,1,934,925,43,43,1.0,ori2,ori4,154.0,,
YH21SC_V1_20250512_1451ShortLong,YH21SC,V1,orientation,exc,1859,43,43,1,1,1,934,925,43,43,1.0,ori3,ori1,52.0,,
YH21SC_V1_20250512_1451ShortLong,YH21SC,V1,orientation,exc,1859,43,43,1,1,1,934,925,43,43,1.0,ori3,ori2,98.0,,
YH21SC_V1_20250512_1451ShortLong,YH21SC,V1,orientation,exc,1859,43,43,1,1,1,934,925,43,43,1.0,ori3,ori3,228.0,,
YH21SC_V1_20250512_1451ShortLong,YH21SC,V1,orientation,exc,1859,43,43,1,1,1,934,925,43,43,1.0,ori3,ori4,131.0,,
YH21SC_V1_20250512_1451ShortLong,YH21SC,V1,orientation,exc,1859,43,43,1,1,1,934,925,43,43,1.0,ori4,ori1,80.0,,
YH21SC_V1_20250512_1451ShortLong,YH21SC,V1,orientation,exc,1859,43,43,1,1,1,934,925,43,43,1.0,ori4,ori2,99.0,,
YH21SC_V1_20250512_1451ShortLong,YH21SC,V1,orientation,exc,1859,43,43,1,1,1,934,925,43,43,1.0,ori4,ori3,119.0,,
YH21SC_V1_20250512_1451ShortLong,YH21SC,V1,orientation,exc,1859,43,43,1,1,1,934,925,43,43,1.0,ori4,ori4,226.0,,
YH21SC_V1_20250512_1451ShortLong,YH21SC,V1,to_or_repeat_ori1_0deg,exc,1859,43,43,1,1,1,934,925,43,43,1.0,repeat,repeat,200.0,1.0,0.0
YH21SC_V1_20250512_1451ShortLong,YH21SC,V1,to_or_repeat_ori1_0deg,exc,1859,43,43,1,1,1,934,925,43,43,1.0,repeat,to,16.0,1.0,0.0
YH21SC_V1_20250512_1451ShortLong,YH21SC,V1,to_or_repeat_ori1_0deg,exc,1859,43,43,1,1,1,934,925,43,43,1.0,to,repeat,7.0,1.0,0.0
YH21SC_V1_20250512_1451ShortLong,YH21SC,V1,to_or_repeat_ori1_0deg,exc,1859,43,43,1,1,1,934,925,43,43,1.0,to,to,1.0,1.0,0.0
YH21SC_V1_20250512_1451ShortLong,YH21SC,V1,to_or_repeat_ori2_45deg,exc,1859,43,43,1,1,1,934,925,43,43,1.0,repeat,repeat,777.0,2.0,45.0
YH21SC_V1_20250512_1451ShortLong,YH21SC,V1,to_or_repeat_ori2_45deg,exc,1859,43,43,1,1,1,934,925,43,43,1.0,repeat,to,195.0,2.0,45.0
YH21SC_V1_20250512_1451ShortLong,YH21SC,V1,to_or_repeat_ori2_45deg,exc,1859,43,43,1,1,1,934,925,43,43,1.0,to,repeat,31.0,2.0,45.0
YH21SC_V1_20250512_1451ShortLong,YH21SC,V1,to_or_repeat_ori2_45deg,exc,1859,43,43,1,1,1,934,925,43,43,1.0,to,to,5.0,2.0,45.0
YH21SC_V1_20250512_1451ShortLong,YH21SC,V1,to_or_repeat_ori3_90deg,exc,1859,43,43,1,1,1,934,925,43,43,1.0,repeat,repeat,620.0,3.0,90.0
YH21SC_V1_20250512_1451ShortLong,YH21SC,V1,to_or_repeat_ori3_90deg,exc,1859,43,43,1,1,1,934,925,43,43,1.0,repeat,to,115.0,3.0,90.0
YH21SC_V1_20250512_1451ShortLong,YH21SC,V1,to_or_repeat_ori3_90deg,exc,1859,43,43,1,1,1,934,925,43,43,1.0,to,repeat,28.0,3.0,90.0
YH21SC_V1_20250512_1451ShortLong,YH21SC,V1,to_or_repeat_ori3_90deg,exc,1859,43,43,1,1,1,934,925,43,43,1.0,to,to,2.0,3.0,90.0
YH21SC_V1_20250512_1451ShortLong,YH21SC,V1,to_or_repeat_ori4_135deg,exc,1859,43,43,1,1,1,934,925,43,43,1.0,repeat,repeat,690.0,4.0,135.0
YH21SC_V1_20250512_1451ShortLong,YH21SC,V1,to_or_repeat_ori4_135deg,exc,1859,43,43,1,1,1,934,925,43,43,1.0,repeat,to,177.0,4.0,135.0
YH21SC_V1_20250512_1451ShortLong,YH21SC,V1,to_or_repeat_ori4_135deg,exc,1859,43,43,1,1,1,934,925,43,43,1.0,to,repeat,32.0,4.0,135.0
YH21SC_V1_20250512_1451ShortLong,YH21SC,V1,to_or_repeat_ori4_135deg,exc,1859,43,43,1,1,1,934,925,43,43,1.0,to,to,2.0,4.0,135.0
YH21SC_V1_20250513_1451ShortLong,YH21SC,V1,change_vs_repeat,all,1854,24,24,1,1,1,933,921,24,24,1.0,repeat,repeat,2472.0,,
YH21SC_V1_20250513_1451ShortLong,YH21SC,V1,change_vs_repeat,all,1854,24,24,1,1,1,933,921,24,24,1.0,repeat,change,1128.0,,
YH21SC_V1_20250513_1451ShortLong,YH21SC,V1,change_vs_repeat,all,1854,24,24,1,1,1,933,921,24,24,1.0,change,repeat,69.0,,
YH21SC_V1_20250513_1451ShortLong,YH21SC,V1,change_vs_repeat,all,1854,24,24,1,1,1,933,921,24,24,1.0,change,change,51.0,,
YH21SC_V1_20250513_1451ShortLong,YH21SC,V1,orientation,all,1854,24,24,1,1,1,933,921,24,24,1.0,ori1,ori1,250.0,,
YH21SC_V1_20250513_1451ShortLong,YH21SC,V1,orientation,all,1854,24,24,1,1,1,933,921,24,24,1.0,ori1,ori2,87.0,,
YH21SC_V1_20250513_1451ShortLong,YH21SC,V1,orientation,all,1854,24,24,1,1,1,933,921,24,24,1.0,ori1,ori3,121.0,,
YH21SC_V1_20250513_1451ShortLong,YH21SC,V1,orientation,all,1854,24,24,1,1,1,933,921,24,24,1.0,ori1,ori4,114.0,,
YH21SC_V1_20250513_1451ShortLong,YH21SC,V1,orientation,all,1854,24,24,1,1,1,933,921,24,24,1.0,ori2,ori1,161.0,,
YH21SC_V1_20250513_1451ShortLong,YH21SC,V1,orientation,all,1854,24,24,1,1,1,933,921,24,24,1.0,ori2,ori2,81.0,,
YH21SC_V1_20250513_1451ShortLong,YH21SC,V1,orientation,all,1854,24,24,1,1,1,933,921,24,24,1.0,ori2,ori3,137.0,,
YH21SC_V1_20250513_1451ShortLong,YH21SC,V1,orientation,all,1854,24,24,1,1,1,933,921,24,24,1.0,ori2,ori4,119.0,,
YH21SC_V1_20250513_1451ShortLong,YH21SC,V1,orientation,all,1854,24,24,1,1,1,933,921,24,24,1.0,ori3,ori1,95.0,,
YH21SC_V1_20250513_1451ShortLong,YH21SC,V1,orientation,all,1854,24,24,1,1,1,933,921,24,24,1.0,ori3,ori2,43.0,,
YH21SC_V1_20250513_1451ShortLong,YH21SC,V1,orientation,all,1854,24,24,1,1,1,933,921,24,24,1.0,ori3,ori3,222.0,,
YH21SC_V1_20250513_1451ShortLong,YH21SC,V1,orientation,all,1854,24,24,1,1,1,933,921,24,24,1.0,ori3,ori4,60.0,,
YH21SC_V1_20250513_1451ShortLong,YH21SC,V1,orientation,all,1854,24,24,1,1,1,933,921,24,24,1.0,ori4,ori1,95.0,,
YH21SC_V1_20250513_1451ShortLong,YH21SC,V1,orientation,all,1854,24,24,1,1,1,933,921,24,24,1.0,ori4,ori2,65.0,,
YH21SC_V1_20250513_1451ShortLong,YH21SC,V1,orientation,all,1854,24,24,1,1,1,933,921,24,24,1.0,ori4,ori3,88.0,,
YH21SC_V1_20250513_1451ShortLong,YH21SC,V1,orientation,all,1854,24,24,1,1,1,933,921,24,24,1.0,ori4,ori4,116.0,,
YH21SC_V1_20250513_1451ShortLong,YH21SC,V1,to_or_repeat_ori1_0deg,all,1854,24,24,1,1,1,933,921,24,24,1.0,repeat,repeat,601.0,1.0,0.0
YH21SC_V1_20250513_1451ShortLong,YH21SC,V1,to_or_repeat_ori1_0deg,all,1854,24,24,1,1,1,933,921,24,24,1.0,repeat,to,295.0,1.0,0.0
YH21SC_V1_20250513_1451ShortLong,YH21SC,V1,to_or_repeat_ori1_0deg,all,1854,24,24,1,1,1,933,921,24,24,1.0,to,repeat,27.0,1.0,0.0
YH21SC_V1_20250513_1451ShortLong,YH21SC,V1,to_or_repeat_ori1_0deg,all,1854,24,24,1,1,1,933,921,24,24,1.0,to,to,5.0,1.0,0.0
YH21SC_V1_20250513_1451ShortLong,YH21SC,V1,to_or_repeat_ori2_45deg,all,1854,24,24,1,1,1,933,921,24,24,1.0,repeat,repeat,522.0,2.0,45.0
YH21SC_V1_20250513_1451ShortLong,YH21SC,V1,to_or_repeat_ori2_45deg,all,1854,24,24,1,1,1,933,921,24,24,1.0,repeat,to,198.0,2.0,45.0
YH21SC_V1_20250513_1451ShortLong,YH21SC,V1,to_or_repeat_ori2_45deg,all,1854,24,24,1,1,1,933,921,24,24,1.0,to,repeat,21.0,2.0,45.0
YH21SC_V1_20250513_1451ShortLong,YH21SC,V1,to_or_repeat_ori2_45deg,all,1854,24,24,1,1,1,933,921,24,24,1.0,to,to,9.0,2.0,45.0
YH21SC_V1_20250513_1451ShortLong,YH21SC,V1,to_or_repeat_ori3_90deg,all,1854,24,24,1,1,1,933,921,24,24,1.0,repeat,repeat,536.0,3.0,90.0
YH21SC_V1_20250513_1451ShortLong,YH21SC,V1,to_or_repeat_ori3_90deg,all,1854,24,24,1,1,1,933,921,24,24,1.0,repeat,to,70.0,3.0,90.0
YH21SC_V1_20250513_1451ShortLong,YH21SC,V1,to_or_repeat_ori3_90deg,all,1854,24,24,1,1,1,933,921,24,24,1.0,to,repeat,16.0,3.0,90.0
YH21SC_V1_20250513_1451ShortLong,YH21SC,V1,to_or_repeat_ori3_90deg,all,1854,24,24,1,1,1,933,921,24,24,1.0,to,to,8.0,3.0,90.0
YH21SC_V1_20250513_1451ShortLong,YH21SC,V1,to_or_repeat_ori4_135deg,all,1854,24,24,1,1,1,933,921,24,24,1.0,repeat,repeat,359.0,4.0,135.0
YH21SC_V1_20250513_1451ShortLong,YH21SC,V1,to_or_repeat_ori4_135deg,all,1854,24,24,1,1,1,933,921,24,24,1.0,repeat,to,73.0,4.0,135.0
YH21SC_V1_20250513_1451ShortLong,YH21SC,V1,to_or_repeat_ori4_135deg,all,1854,24,24,1,1,1,933,921,24,24,1.0,to,repeat,9.0,4.0,135.0
YH21SC_V1_20250513_1451ShortLong,YH21SC,V1,to_or_repeat_ori4_135deg,all,1854,24,24,1,1,1,933,921,24,24,1.0,to,to,3.0,4.0,135.0
YH21SC_V1_20250513_1451ShortLong,YH21SC,V1,change_vs_repeat,exc,1854,24,24,1,1,1,933,921,24,24,1.0,repeat,repeat,2472.0,,
YH21SC_V1_20250513_1451ShortLong,YH21SC,V1,change_vs_repeat,exc,1854,24,24,1,1,1,933,921,24,24,1.0,repeat,change,1128.0,,
YH21SC_V1_20250513_1451ShortLong,YH21SC,V1,change_vs_repeat,exc,1854,24,24,1,1,1,933,921,24,24,1.0,change,repeat,69.0,,
YH21SC_V1_20250513_1451ShortLong,YH21SC,V1,change_vs_repeat,exc,1854,24,24,1,1,1,933,921,24,24,1.0,change,change,51.0,,
YH21SC_V1_20250513_1451ShortLong,YH21SC,V1,orientation,exc,1854,24,24,1,1,1,933,921,24,24,1.0,ori1,ori1,250.0,,
YH21SC_V1_20250513_1451ShortLong,YH21SC,V1,orientation,exc,1854,24,24,1,1,1,933,921,24,24,1.0,ori1,ori2,87.0,,
YH21SC_V1_20250513_1451ShortLong,YH21SC,V1,orientation,exc,1854,24,24,1,1,1,933,921,24,24,1.0,ori1,ori3,121.0,,
YH21SC_V1_20250513_1451ShortLong,YH21SC,V1,orientation,exc,1854,24,24,1,1,1,933,921,24,24,1.0,ori1,ori4,114.0,,
YH21SC_V1_20250513_1451ShortLong,YH21SC,V1,orientation,exc,1854,24,24,1,1,1,933,921,24,24,1.0,ori2,ori1,161.0,,
YH21SC_V1_20250513_1451ShortLong,YH21SC,V1,orientation,exc,1854,24,24,1,1,1,933,921,24,24,1.0,ori2,ori2,81.0,,
YH21SC_V1_20250513_1451ShortLong,YH21SC,V1,orientation,exc,1854,24,24,1,1,1,933,921,24,24,1.0,ori2,ori3,137.0,,
YH21SC_V1_20250513_1451ShortLong,YH21SC,V1,orientation,exc,1854,24,24,1,1,1,933,921,24,24,1.0,ori2,ori4,119.0,,
YH21SC_V1_20250513_1451ShortLong,YH21SC,V1,orientation,exc,1854,24,24,1,1,1,933,921,24,24,1.0,ori3,ori1,95.0,,
YH21SC_V1_20250513_1451ShortLong,YH21SC,V1,orientation,exc,1854,24,24,1,1,1,933,921,24,24,1.0,ori3,ori2,43.0,,
YH21SC_V1_20250513_1451ShortLong,YH21SC,V1,orientation,exc,1854,24,24,1,1,1,933,921,24,24,1.0,ori3,ori3,222.0,,
YH21SC_V1_20250513_1451ShortLong,YH21SC,V1,orientation,exc,1854,24,24,1,1,1,933,921,24,24,1.0,ori3,ori4,60.0,,
YH21SC_V1_20250513_1451ShortLong,YH21SC,V1,orientation,exc,1854,24,24,1,1,1,933,921,24,24,1.0,ori4,ori1,95.0,,
YH21SC_V1_20250513_1451ShortLong,YH21SC,V1,orientation,exc,1854,24,24,1,1,1,933,921,24,24,1.0,ori4,ori2,65.0,,
YH21SC_V1_20250513_1451ShortLong,YH21SC,V1,orientation,exc,1854,24,24,1,1,1,933,921,24,24,1.0,ori4,ori3,88.0,,
YH21SC_V1_20250513_1451ShortLong,YH21SC,V1,orientation,exc,1854,24,24,1,1,1,933,921,24,24,1.0,ori4,ori4,116.0,,
YH21SC_V1_20250513_1451ShortLong,YH21SC,V1,to_or_repeat_ori1_0deg,exc,1854,24,24,1,1,1,933,921,24,24,1.0,repeat,repeat,601.0,1.0,0.0
YH21SC_V1_20250513_1451ShortLong,YH21SC,V1,to_or_repeat_ori1_0deg,exc,1854,24,24,1,1,1,933,921,24,24,1.0,repeat,to,295.0,1.0,0.0
YH21SC_V1_20250513_1451ShortLong,YH21SC,V1,to_or_repeat_ori1_0deg,exc,1854,24,24,1,1,1,933,921,24,24,1.0,to,repeat,27.0,1.0,0.0
YH21SC_V1_20250513_1451ShortLong,YH21SC,V1,to_or_repeat_ori1_0deg,exc,1854,24,24,1,1,1,933,921,24,24,1.0,to,to,5.0,1.0,0.0
YH21SC_V1_20250513_1451ShortLong,YH21SC,V1,to_or_repeat_ori2_45deg,exc,1854,24,24,1,1,1,933,921,24,24,1.0,repeat,repeat,522.0,2.0,45.0
YH21SC_V1_20250513_1451ShortLong,YH21SC,V1,to_or_repeat_ori2_45deg,exc,1854,24,24,1,1,1,933,921,24,24,1.0,repeat,to,198.0,2.0,45.0
YH21SC_V1_20250513_1451ShortLong,YH21SC,V1,to_or_repeat_ori2_45deg,exc,1854,24,24,1,1,1,933,921,24,24,1.0,to,repeat,21.0,2.0,45.0
YH21SC_V1_20250513_1451ShortLong,YH21SC,V1,to_or_repeat_ori2_45deg,exc,1854,24,24,1,1,1,933,921,24,24,1.0,to,to,9.0,2.0,45.0
YH21SC_V1_20250513_1451ShortLong,YH21SC,V1,to_or_repeat_ori3_90deg,exc,1854,24,24,1,1,1,933,921,24,24,1.0,repeat,repeat,536.0,3.0,90.0
YH21SC_V1_20250513_1451ShortLong,YH21SC,V1,to_or_repeat_ori3_90deg,exc,1854,24,24,1,1,1,933,921,24,24,1.0,repeat,to,70.0,3.0,90.0
YH21SC_V1_20250513_1451ShortLong,YH21SC,V1,to_or_repeat_ori3_90deg,exc,1854,24,24,1,1,1,933,921,24,24,1.0,to,repeat,16.0,3.0,90.0
YH21SC_V1_20250513_1451ShortLong,YH21SC,V1,to_or_repeat_ori3_90deg,exc,1854,24,24,1,1,1,933,921,24,24,1.0,to,to,8.0,3.0,90.0
YH21SC_V1_20250513_1451ShortLong,YH21SC,V1,to_or_repeat_ori4_135deg,exc,1854,24,24,1,1,1,933,921,24,24,1.0,repeat,repeat,359.0,4.0,135.0
YH21SC_V1_20250513_1451ShortLong,YH21SC,V1,to_or_repeat_ori4_135deg,exc,1854,24,24,1,1,1,933,921,24,24,1.0,repeat,to,73.0,4.0,135.0
YH21SC_V1_20250513_1451ShortLong,YH21SC,V1,to_or_repeat_ori4_135deg,exc,1854,24,24,1,1,1,933,921,24,24,1.0,to,repeat,9.0,4.0,135.0
YH21SC_V1_20250513_1451ShortLong,YH21SC,V1,to_or_repeat_ori4_135deg,exc,1854,24,24,1,1,1,933,921,24,24,1.0,to,to,3.0,4.0,135.0
YH21SC_V1_20250514_1451ShortLong,YH21SC,V1,change_vs_repeat,all,1855,22,22,1,1,1,928,927,22,22,1.0,repeat,repeat,2266.0,,
YH21SC_V1_20250514_1451ShortLong,YH21SC,V1,change_vs_repeat,all,1855,22,22,1,1,1,928,927,22,22,1.0,repeat,change,1334.0,,
YH21SC_V1_20250514_1451ShortLong,YH21SC,V1,change_vs_repeat,all,1855,22,22,1,1,1,928,927,22,22,1.0,change,repeat,74.0,,
YH21SC_V1_20250514_1451ShortLong,YH21SC,V1,change_vs_repeat,all,1855,22,22,1,1,1,928,927,22,22,1.0,change,change,46.0,,
YH21SC_V1_20250514_1451ShortLong,YH21SC,V1,orientation,all,1855,22,22,1,1,1,928,927,22,22,1.0,ori1,ori1,231.0,,
YH21SC_V1_20250514_1451ShortLong,YH21SC,V1,orientation,all,1855,22,22,1,1,1,928,927,22,22,1.0,ori1,ori2,79.0,,
YH21SC_V1_20250514_1451ShortLong,YH21SC,V1,orientation,all,1855,22,22,1,1,1,928,927,22,22,1.0,ori1,ori3,66.0,,
YH21SC_V1_20250514_1451ShortLong,YH21SC,V1,orientation,all,1855,22,22,1,1,1,928,927,22,22,1.0,ori1,ori4,65.0,,
YH21SC_V1_20250514_1451ShortLong,YH21SC,V1,orientation,all,1855,22,22,1,1,1,928,927,22,22,1.0,ori2,ori1,133.0,,
YH21SC_V1_20250514_1451ShortLong,YH21SC,V1,orientation,all,1855,22,22,1,1,1,928,927,22,22,1.0,ori2,ori2,190.0,,
YH21SC_V1_20250514_1451ShortLong,YH21SC,V1,orientation,all,1855,22,22,1,1,1,928,927,22,22,1.0,ori2,ori3,122.0,,
YH21SC_V1_20250514_1451ShortLong,YH21SC,V1,orientation,all,1855,22,22,1,1,1,928,927,22,22,1.0,ori2,ori4,96.0,,
YH21SC_V1_20250514_1451ShortLong,YH21SC,V1,orientation,all,1855,22,22,1,1,1,928,927,22,22,1.0,ori3,ori1,74.0,,
YH21SC_V1_20250514_1451ShortLong,YH21SC,V1,orientation,all,1855,22,22,1,1,1,928,927,22,22,1.0,ori3,ori2,108.0,,
YH21SC_V1_20250514_1451ShortLong,YH21SC,V1,orientation,all,1855,22,22,1,1,1,928,927,22,22,1.0,ori3,ori3,226.0,,
YH21SC_V1_20250514_1451ShortLong,YH21SC,V1,orientation,all,1855,22,22,1,1,1,928,927,22,22,1.0,ori3,ori4,52.0,,
YH21SC_V1_20250514_1451ShortLong,YH21SC,V1,orientation,all,1855,22,22,1,1,1,928,927,22,22,1.0,ori4,ori1,109.0,,
YH21SC_V1_20250514_1451ShortLong,YH21SC,V1,orientation,all,1855,22,22,1,1,1,928,927,22,22,1.0,ori4,ori2,121.0,,
YH21SC_V1_20250514_1451ShortLong,YH21SC,V1,orientation,all,1855,22,22,1,1,1,928,927,22,22,1.0,ori4,ori3,101.0,,
YH21SC_V1_20250514_1451ShortLong,YH21SC,V1,orientation,all,1855,22,22,1,1,1,928,927,22,22,1.0,ori4,ori4,82.0,,
YH21SC_V1_20250514_1451ShortLong,YH21SC,V1,to_or_repeat_ori1_0deg,all,1855,22,22,1,1,1,928,927,22,22,1.0,repeat,repeat,472.0,1.0,0.0
YH21SC_V1_20250514_1451ShortLong,YH21SC,V1,to_or_repeat_ori1_0deg,all,1855,22,22,1,1,1,928,927,22,22,1.0,repeat,to,100.0,1.0,0.0
YH21SC_V1_20250514_1451ShortLong,YH21SC,V1,to_or_repeat_ori1_0deg,all,1855,22,22,1,1,1,928,927,22,22,1.0,to,repeat,10.0,1.0,0.0
YH21SC_V1_20250514_1451ShortLong,YH21SC,V1,to_or_repeat_ori1_0deg,all,1855,22,22,1,1,1,928,927,22,22,1.0,to,to,3.0,1.0,0.0
YH21SC_V1_20250514_1451ShortLong,YH21SC,V1,to_or_repeat_ori2_45deg,all,1855,22,22,1,1,1,928,927,22,22,1.0,repeat,repeat,671.0,2.0,45.0
YH21SC_V1_20250514_1451ShortLong,YH21SC,V1,to_or_repeat_ori2_45deg,all,1855,22,22,1,1,1,928,927,22,22,1.0,repeat,to,177.0,2.0,45.0
YH21SC_V1_20250514_1451ShortLong,YH21SC,V1,to_or_repeat_ori2_45deg,all,1855,22,22,1,1,1,928,927,22,22,1.0,to,repeat,19.0,2.0,45.0
YH21SC_V1_20250514_1451ShortLong,YH21SC,V1,to_or_repeat_ori2_45deg,all,1855,22,22,1,1,1,928,927,22,22,1.0,to,to,13.0,2.0,45.0
YH21SC_V1_20250514_1451ShortLong,YH21SC,V1,to_or_repeat_ori3_90deg,all,1855,22,22,1,1,1,928,927,22,22,1.0,repeat,repeat,605.0,3.0,90.0
YH21SC_V1_20250514_1451ShortLong,YH21SC,V1,to_or_repeat_ori3_90deg,all,1855,22,22,1,1,1,928,927,22,22,1.0,repeat,to,143.0,3.0,90.0
YH21SC_V1_20250514_1451ShortLong,YH21SC,V1,to_or_repeat_ori3_90deg,all,1855,22,22,1,1,1,928,927,22,22,1.0,to,repeat,24.0,3.0,90.0
YH21SC_V1_20250514_1451ShortLong,YH21SC,V1,to_or_repeat_ori3_90deg,all,1855,22,22,1,1,1,928,927,22,22,1.0,to,to,10.0,3.0,90.0
YH21SC_V1_20250514_1451ShortLong,YH21SC,V1,to_or_repeat_ori4_135deg,all,1855,22,22,1,1,1,928,927,22,22,1.0,repeat,repeat,476.0,4.0,135.0
YH21SC_V1_20250514_1451ShortLong,YH21SC,V1,to_or_repeat_ori4_135deg,all,1855,22,22,1,1,1,928,927,22,22,1.0,repeat,to,124.0,4.0,135.0
YH21SC_V1_20250514_1451ShortLong,YH21SC,V1,to_or_repeat_ori4_135deg,all,1855,22,22,1,1,1,928,927,22,22,1.0,to,repeat,22.0,4.0,135.0
YH21SC_V1_20250514_1451ShortLong,YH21SC,V1,to_or_repeat_ori4_135deg,all,1855,22,22,1,1,1,928,927,22,22,1.0,to,to,8.0,4.0,135.0
YH21SC_V1_20250514_1451ShortLong,YH21SC,V1,change_vs_repeat,exc,1855,22,22,1,1,1,928,927,22,22,1.0,repeat,repeat,2266.0,,
YH21SC_V1_20250514_1451ShortLong,YH21SC,V1,change_vs_repeat,exc,1855,22,22,1,1,1,928,927,22,22,1.0,repeat,change,1334.0,,
YH21SC_V1_20250514_1451ShortLong,YH21SC,V1,change_vs_repeat,exc,1855,22,22,1,1,1,928,927,22,22,1.0,change,repeat,74.0,,
YH21SC_V1_20250514_1451ShortLong,YH21SC,V1,change_vs_repeat,exc,1855,22,22,1,1,1,928,927,22,22,1.0,change,change,46.0,,
YH21SC_V1_20250514_1451ShortLong,YH21SC,V1,orientation,exc,1855,22,22,1,1,1,928,927,22,22,1.0,ori1,ori1,231.0,,
YH21SC_V1_20250514_1451ShortLong,YH21SC,V1,orientation,exc,1855,22,22,1,1,1,928,927,22,22,1.0,ori1,ori2,79.0,,
YH21SC_V1_20250514_1451ShortLong,YH21SC,V1,orientation,exc,1855,22,22,1,1,1,928,927,22,22,1.0,ori1,ori3,66.0,,
YH21SC_V1_20250514_1451ShortLong,YH21SC,V1,orientation,exc,1855,22,22,1,1,1,928,927,22,22,1.0,ori1,ori4,65.0,,
YH21SC_V1_20250514_1451ShortLong,YH21SC,V1,orientation,exc,1855,22,22,1,1,1,928,927,22,22,1.0,ori2,ori1,133.0,,
YH21SC_V1_20250514_1451ShortLong,YH21SC,V1,orientation,exc,1855,22,22,1,1,1,928,927,22,22,1.0,ori2,ori2,190.0,,
YH21SC_V1_20250514_1451ShortLong,YH21SC,V1,orientation,exc,1855,22,22,1,1,1,928,927,22,22,1.0,ori2,ori3,122.0,,
YH21SC_V1_20250514_1451ShortLong,YH21SC,V1,orientation,exc,1855,22,22,1,1,1,928,927,22,22,1.0,ori2,ori4,96.0,,
YH21SC_V1_20250514_1451ShortLong,YH21SC,V1,orientation,exc,1855,22,22,1,1,1,928,927,22,22,1.0,ori3,ori1,74.0,,
YH21SC_V1_20250514_1451ShortLong,YH21SC,V1,orientation,exc,1855,22,22,1,1,1,928,927,22,22,1.0,ori3,ori2,108.0,,
YH21SC_V1_20250514_1451ShortLong,YH21SC,V1,orientation,exc,1855,22,22,1,1,1,928,927,22,22,1.0,ori3,ori3,226.0,,
YH21SC_V1_20250514_1451ShortLong,YH21SC,V1,orientation,exc,1855,22,22,1,1,1,928,927,22,22,1.0,ori3,ori4,52.0,,
YH21SC_V1_20250514_1451ShortLong,YH21SC,V1,orientation,exc,1855,22,22,1,1,1,928,927,22,22,1.0,ori4,ori1,109.0,,
YH21SC_V1_20250514_1451ShortLong,YH21SC,V1,orientation,exc,1855,22,22,1,1,1,928,927,22,22,1.0,ori4,ori2,121.0,,
YH21SC_V1_20250514_1451ShortLong,YH21SC,V1,orientation,exc,1855,22,22,1,1,1,928,927,22,22,1.0,ori4,ori3,101.0,,
YH21SC_V1_20250514_1451ShortLong,YH21SC,V1,orientation,exc,1855,22,22,1,1,1,928,927,22,22,1.0,ori4,ori4,82.0,,
YH21SC_V1_20250514_1451ShortLong,YH21SC,V1,to_or_repeat_ori1_0deg,exc,1855,22,22,1,1,1,928,927,22,22,1.0,repeat,repeat,472.0,1.0,0.0
YH21SC_V1_20250514_1451ShortLong,YH21SC,V1,to_or_repeat_ori1_0deg,exc,1855,22,22,1,1,1,928,927,22,22,1.0,repeat,to,100.0,1.0,0.0
YH21SC_V1_20250514_1451ShortLong,YH21SC,V1,to_or_repeat_ori1_0deg,exc,1855,22,22,1,1,1,928,927,22,22,1.0,to,repeat,10.0,1.0,0.0
YH21SC_V1_20250514_1451ShortLong,YH21SC,V1,to_or_repeat_ori1_0deg,exc,1855,22,22,1,1,1,928,927,22,22,1.0,to,to,3.0,1.0,0.0
YH21SC_V1_20250514_1451ShortLong,YH21SC,V1,to_or_repeat_ori2_45deg,exc,1855,22,22,1,1,1,928,927,22,22,1.0,repeat,repeat,671.0,2.0,45.0
YH21SC_V1_20250514_1451ShortLong,YH21SC,V1,to_or_repeat_ori2_45deg,exc,1855,22,22,1,1,1,928,927,22,22,1.0,repeat,to,177.0,2.0,45.0
YH21SC_V1_20250514_1451ShortLong,YH21SC,V1,to_or_repeat_ori2_45deg,exc,1855,22,22,1,1,1,928,927,22,22,1.0,to,repeat,19.0,2.0,45.0
YH21SC_V1_20250514_1451ShortLong,YH21SC,V1,to_or_repeat_ori2_45deg,exc,1855,22,22,1,1,1,928,927,22,22,1.0,to,to,13.0,2.0,45.0
YH21SC_V1_20250514_1451ShortLong,YH21SC,V1,to_or_repeat_ori3_90deg,exc,1855,22,22,1,1,1,928,927,22,22,1.0,repeat,repeat,605.0,3.0,90.0
YH21SC_V1_20250514_1451ShortLong,YH21SC,V1,to_or_repeat_ori3_90deg,exc,1855,22,22,1,1,1,928,927,22,22,1.0,repeat,to,143.0,3.0,90.0
YH21SC_V1_20250514_1451ShortLong,YH21SC,V1,to_or_repeat_ori3_90deg,exc,1855,22,22,1,1,1,928,927,22,22,1.0,to,repeat,24.0,3.0,90.0
